BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,ID,InteriorColorText,Km,MakeText,ModelText,Properties,Seats,TransmissionTypeText
gelb,Cabriolet,1796,Zuzwil,null,Occasion,G,7.7 l/100km,2,Hinterradantrieb,6,2006,Benzin,126,215.0,bordeaux,7100,MORGAN,4/4,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Schaltgetriebe manuell
grau,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,8,2008,Benzin,500,264.0,braun,28000,PORSCHE,CAYENNE,"\"Ab MFK\"",5,Automat
grau mét.,Coupé,4244,Zuzwil,400 g/km,Occasion,G,17.5 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,283.0,braun,114800,MASERATI,COUPÉ GT,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
grün mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,5,2002,Benzin,476,423.0,anthrazit,33400,MERCEDES-BENZ,SL 55 AMG,"\"Ab MFK\"",2,Automat
orange,Cabriolet,6000,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1992,Benzin,380,438.0,schwarz,89100,MERCEDES-BENZ,"","\"Ab MFK\"",4,Automatik-Getriebe
rot,Coupé,3600,Zuzwil,307 g/km,Occasion,null,12.8 l/100km,2,Allrad,7,2008,Benzin,480,442.0,schwarz,9650,PORSCHE,911,"\"Ab MFK\"",4,Automatik-Getriebe
schwarz mét.,Cabriolet,5439,Zuzwil,null,Occasion,null,null,2,null,6,2008,null,582,740.0,schwarz,500,MERCEDES-BENZ,"","\"Ab MFK\"",4,null
grau mét.,Cabriolet,4973,Zuzwil,328 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,6,1997,Benzin,320,343.0,blau,106000,MERCEDES-BENZ,SL 500,"\"Ab MFK\"",2,Automat
grau mét.,Limousine,2143,Zuzwil,146 g/km,Occasion,C,5.5 l/100km,4,Hinterradantrieb,9,2011,Diesel,204,367.0,schwarz,43000,MERCEDES-BENZ,S 250,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat sequentiell
grün mét.,Cabriolet,6209,Zuzwil,328 g/km,Occasion,G,14.1 l/100km,2,Hinterradantrieb,1,2009,Benzin,525,430.0,schwarz,84000,MERCEDES-BENZ,SL 63 AMG,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
schwarz,Kombi,6208,Zuzwil,316 g/km,Occasion,G,13.6 l/100km,5,Hinterradantrieb,1,2009,Benzin,457,591.0,schwarz,57400,MERCEDES-BENZ,C 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
silber,Cabriolet,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,2,2003,Benzin,400,859.0,beige,55800,FERRARI,F360,"\"Ab MFK\"",2,Automatik-Getriebe
silber mét.,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,1043.0,grau,31300,VW,PHAETON,"\"Ab MFK\"",4,Automat sequentiell
weiss,Coupé,3600,Zuzwil,309 g/km,Occasion,null,12.9 l/100km,2,Allrad,10,2001,Benzin,420,1121.0,beige,30100,PORSCHE,911,"\"Ab MFK\"",4,Automatik-Getriebe
blau mét.,Limousine,2597,Zuzwil,252 g/km,Occasion,null,10.5 l/100km,4,Hinterradantrieb,3,2003,Benzin,177,133.0,schwarz,106000,MERCEDES-BENZ,E 240,"\"Ab MFK\"",5,Automatik-Getriebe
blau mét.,Coupé,1397,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1977,Benzin,93,144.0,schwarz,39267,RENAULT,Alpine A110,"\"Ab MFK\"",2,Schaltgetriebe
anthrazit mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,3,2007,Benzin,540,38.0,schwarz,36700,PORSCHE,CAYENNE,"\"Ab MFK\"",5,Automat sequentiell
rot,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,5,2004,Benzin,600,447.0,schwarz,20900,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",2,Automat
schwarz,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1991,Benzin,320,521.0,grau,156300,MERCEDES-BENZ,500,"\"Ab MFK\"",5,Automat
schwarz,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,588.0,schwarz,63400,MERCEDES-BENZ,E 55 AMG,"\"Ab MFK\"",5,Automat
silber mét.,Coupé,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,7,2005,Benzin,507,985.0,schwarz,55000,BMW,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
weiss,Cabriolet,4735,Zuzwil,312 g/km,Vorführmodell,G,13.2 l/100km,2,Hinterradantrieb,7,2010,Benzin,426,1078.0,schwarz,9000,ASTON MARTIN,V8 Vantage,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
grau mét.,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2009,Benzin,560,304.0,schwarz,24000,LAMBORGHINI,GALLARDO,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
grün mét.,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,6,2009,Benzin,647,428.0,schwarz,6300,CHEVROLET,CORVETTE,"\"Ab MFK\"",2,Schaltgetriebe manuell
schwarz mét.,SUV / Geländewagen,2199,Zuzwil,null,Occasion,null,null,0,Allrad,9,1966,Benzin,0,789.0,schwarz,18000,KAISER,"","\"Ab MFK\"",2,Schaltgetriebe
silber mét.,Limousine,5513,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,1,2003,Benzin,500,889.0,beige,48100,MERCEDES-BENZ,S 600,"\"Ab MFK\"",5,Automat
silber mét.,Limousine,3000,Zuzwil,null,Oldtimer,null,null,4,null,3,1980,Benzin,300,969.0,schwarz,129400,BMW-ALPINA,7 SERIES,"\"Ab MFK\"",5,Schaltgetriebe
grau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2003,Benzin,450,246.0,schwarz,39000,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
grün mét.,Coupé,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,2,1982,Benzin,140,411.0,mehrfarbig,211000,BMW,323,null,5,Schaltgetriebe
schwarz,SUV / Geländewagen,5213,Zuzwil,null,Occasion,null,null,5,Allrad,2,1995,Benzin,212,522.0,beige,133500,JEEP,Grand Cherokee,"\"Ab MFK\"",5,Automat
schwarz mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1990,Benzin,320,646.0,bordeaux,23800,MERCEDES-BENZ,SL 500,"\"Ab MFK\"",0,Automat
schwarz mét.,Limousine,5461,Zuzwil,244 g/km,Occasion,G,10.5 l/100km,4,Hinterradantrieb,6,2010,Benzin,544,741.0,schwarz,13200,MERCEDES-BENZ,S 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
silber mét.,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1995,Benzin,320,1069.0,null,96600,MERCEDES-BENZ,SL 500,"\"Ab MFK\"",0,Automat
grau mét.,Cabriolet,3387,Zuzwil,254 g/km,Occasion,G,10.6 l/100km,2,Hinterradantrieb,2,2007,Benzin,295,305.0,schwarz,68900,PORSCHE,BOXSTER,"\"Ab MFK\"",2,Schaltgetriebe manuell
schwarz,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1995,Benzin,394,560.0,beige,75200,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",0,Automat
silber,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,320,855.0,braun,111500,MERCEDES-BENZ,SL 500,"\"Ab MFK\"",5,Automat
silber mét.,Limousine,4806,Zuzwil,254 g/km,Occasion,G,10.8 l/100km,5,Allrad,11,2010,Benzin,400,951.0,schwarz,57600,PORSCHE,PANAMERA,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
silber mét.,Limousine,4398,Zuzwil,276 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,12,2004,Benzin,333,1008.0,schwarz,27600,BMW,745,"\"Ab MFK\"",5,Automat sequentiell
grün mét.,Limousine,1490,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,8,1981,Benzin,95,424.0,mehrfarbig,81900,ALFA ROMEO,ALFASUD,"\"Ab MFK\"",5,Schaltgetriebe manuell
blau,Coupé,2979,Zuzwil,218 g/km,Occasion,null,9.1 l/100km,2,Hinterradantrieb,3,2002,Benzin,231,47.0,anthrazit,81900,BMW,330,"\"Ab MFK\"",5,Automatik-Getriebe
anthrazit mét.,Coupé,5409,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,2012,Benzin,557,6.0,schwarz,92000,FORD (USA),MUSTANG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Schaltgetriebe
blau,Limousine,0,Zuzwil,null,Occasion,null,null,0,null,7,1971,null,70,81.0,schwarz,75000,NSU,"","\"Ab MFK\"",4,Schaltgetriebe
schwarz mét.,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,12,1993,Benzin,212,821.0,grau,131000,LANCIA,DELTA,"\"Ab MFK\"",5,Schaltgetriebe manuell
schwarz mét.,Cabriolet,0,Basel,null,Oldtimer,null,null,0,Hinterradantrieb,1,1982,Benzin,0,834.0,anthrazit,70000,ROLLS-ROYCE,CORNICHE,null,4,Automatik-Getriebe
silber mét.,Coupé,1296,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1969,Benzin,0,1021.0,schwarz,9999,RENAULT,Alpine A110,"\"Ab MFK\"",0,Schaltgetriebe
weiss,Coupé,5439,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,11,2001,Benzin,347,1088.0,null,47500,MERCEDES-BENZ,CLK 55 AMG,"\"Ab MFK\"",4,Automat
blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,127.0,schwarz,64500,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
gelb,Limousine,1991,Zuzwil,195 g/km,Occasion,null,8.1 l/100km,5,Vorderradantrieb,8,2001,Benzin,136,227.0,null,158000,MAZDA,626,"\"Ab MFK\"",5,Automatik-Getriebe
silber,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2009,Benzin,647,858.0,schwarz,4000,CHEVROLET,CORVETTE,"\"Ab MFK\"",2,Schaltgetriebe manuell
silber mét.,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1992,Benzin,260,1009.0,schwarz,123000,PORSCHE,911,"\"Ab MFK\"",2,Schaltgetriebe manuell
bordeaux mét.,Kombi,2671,Zuzwil,283 g/km,Occasion,null,11.8 l/100km,5,Allrad,9,1999,Benzin,230,209.0,beige,171700,AUDI,A6,"\"Ab MFK\"",5,Automatik-Getriebe
braun mét.,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.1 l/100km,4,Hinterradantrieb,4,1998,Benzin,193,213.0,beige,33700,BMW,328,"\"Ab MFK\"",5,Automat
grau,Cabriolet,4244,Zuzwil,430 g/km,Occasion,G,18.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,255.0,beige,88500,MASERATI,SPYDER GT,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
grau,Kleinwagen,1397,Zuzwil,null,Oldtimer,null,null,3,Vorderradantrieb,7,1982,Benzin,108,257.0,beige,124500,RENAULT,R5,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz mét.,Coupé,5204,Zuzwil,280 g/km,Occasion,G,12.0 l/100km,2,Allrad,1,2016,Benzin,610,814.0,schwarz,2100,LAMBORGHINI,HURACAN,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
schwarz mét.,Cabriolet,2792,Zuzwil,null,Occasion,null,10.4 l/100km,2,Hinterradantrieb,8,1995,Benzin,193,819.0,beige,49900,BMW,328,"\"Ab MFK\"",4,Automat
grau mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,6,2002,Benzin,420,269.0,blau,52900,PORSCHE,911,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe manuell
rot,Kombi,2435,Zuzwil,222 g/km,Occasion,null,9.3 l/100km,5,Vorderradantrieb,4,2002,Benzin,200,473.0,anthrazit,83000,VOLVO,V70,"\"Ab MFK\"",5,Automatik-Getriebe
schwarz,Coupé,6749,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1994,Benzin,360,549.0,beige,60000,BENTLEY,CONTINENTAL,"\"Ab MFK\"",4,Automat
schwarz mét.,SUV / Geländewagen,4966,Zuzwil,319 g/km,Neu,G,13.4 l/100km,5,Allrad,3,2007,Benzin,306,705.0,beige,1,MERCEDES-BENZ,ML 500,"\"Ab MFK\"",5,Automat sequentiell
weiss,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,11,2004,Benzin,460,1118.0,beige,54000,ROLLS-ROYCE,PHANTOM,"\"Ab MFK\"",5,Automat
blau mét.,Limousine,2793,Zuzwil,241 g/km,Occasion,null,10.3 l/100km,4,Hinterradantrieb,5,1998,Benzin,193,126.0,schwarz,26200,BMW,728,"\"Ab MFK\"",5,Automatik-Getriebe
grau mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,6,2002,Benzin,476,317.0,rot,6000,MERCEDES-BENZ,SL 55 AMG,"\"Ab MFK\"",2,Automat
grün,Coupé,3402,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1994,Benzin,286,386.0,beige,34000,FERRARI,348,"\"Ab MFK\"",2,Schaltgetriebe manuell
rot,Limousine,0,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,2,2000,null,0,487.0,null,99,RENAULT,CLIO,null,0,Schaltgetriebe
rot,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,1,1999,Benzin,300,494.0,schwarz,69900,AUDI,A8,"\"Ab MFK\"",5,Automat
schwarz mét.,Cabriolet,5513,Zuzwil,326 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2008,Benzin,517,651.0,beige,29100,MERCEDES-BENZ,SL 600,"\"Ab MFK\"",2,Automat sequentiell
weiss,Limousine,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,4,Hinterradantrieb,4,2008,Benzin,525,1098.0,schwarz,46000,MERCEDES-BENZ,S 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
grün mét.,Limousine,4172,Zuzwil,343 g/km,Occasion,null,14.3 l/100km,4,Allrad,7,1998,Benzin,340,427.0,beige,55000,AUDI,S8,"\"Ab MFK\"",5,Automatik-Getriebe
schwarz mét.,Kombi,2976,Zuzwil,271 g/km,Occasion,null,11.3 l/100km,5,Allrad,7,2004,Benzin,220,636.0,schwarz,66100,AUDI,A4,null,5,Automatik-Getriebe
schwarz mét.,Cabriolet,5998,Zuzwil,396 g/km,Occasion,G,16.6 l/100km,2,Allrad,6,2009,Benzin,560,739.0,schwarz,76200,BENTLEY,CONTINENTAL,"\"Ab MFK\"",4,Automat
schwarz mét.,Kombi,1995,Zuzwil,184 g/km,Occasion,F,6.9 l/100km,5,Hinterradantrieb,8,2007,Diesel,163,771.0,anthrazit,162000,BMW,320,"\"Ab MFK\"",5,Automat
blau mét.,Limousine,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,5,1999,Benzin,276,89.0,beige,69200,JAGUAR,S-TYPE,"\"Ab MFK\"",5,Automat
silber mét.,Coupé,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,4,2012,Benzin,626,905.0,schwarz,19900,McLAREN,12C,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
silber mét.,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,10,2004,Benzin,540,998.0,beige,42200,FERRARI,612,"\"Ab MFK\"",4,Automatik-Getriebe
blau mét.,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Allrad,5,1999,Benzin,300,101.0,schwarz,80400,PORSCHE,911,"\"Ab MFK\"",4,Automat
silber mét.,Cabriolet,2995,Sursee,null,Occasion,null,null,2,null,3,1960,Benzin,215,1013.0,braun,1000,MERCEDES-BENZ,"",null,2,null
weiss,Limousine,998,Safenwil,null,Oldtimer,null,null,2,Vorderradantrieb,7,1976,Benzin,40,1139.0,braun,44300,MINI,MINI,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz,Kombi,1990,Zuzwil,215 g/km,Occasion,null,9.0 l/100km,5,Hinterradantrieb,1,1996,Benzin,150,536.0,schwarz,79800,BMW,320,"\"Ab MFK\"",5,Schaltgetriebe manuell
schwarz,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,10,2006,Benzin,400,590.0,schwarz,24300,MASERATI,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
schwarz mét.,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,490,710.0,schwarz,41700,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz mét.,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1993,Benzin,445,803.0,schwarz,128200,PORSCHE,911,"\"Ab MFK\"",2,Schaltgetriebe
schwarz mét.,Coupé,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,2,Hinterradantrieb,5,2008,Benzin,612,826.0,beige,43000,MERCEDES-BENZ,CL 65 AMG,"\"Ab MFK\"",4,Automat sequentiell
silber mét.,Limousine,5513,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2003,Benzin,500,960.0,schwarz,128800,MERCEDES-BENZ,S 600,"\"Ab MFK\"",5,Automat
weiss,Coupé,3996,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,11,1999,Benzin,363,1138.0,beige,103000,JAGUAR,XK,"\"Ab MFK\"",4,Automat
bordeaux mét.,Cabriolet,2959,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1993,Benzin,231,201.0,schwarz,63600,MERCEDES-BENZ,SL 300,"\"Ab MFK\"",2,Automat
grau,Cabriolet,2912,Safenwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1959,Benzin,130,267.0,schwarz,16900,AUSTIN-HEALEY,"","\"Ab MFK\"",2,Schaltgetriebe manuell
grau mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,4,Hinterradantrieb,7,2001,Benzin,360,293.0,schwarz,205500,MERCEDES-BENZ,S 55 AMG,"\"Ab MFK\"",5,Automat
grau mét.,SUV / Geländewagen,6209,Zuzwil,392 g/km,Occasion,G,16.5 l/100km,5,Allrad,6,2012,Benzin,510,347.0,schwarz,2000,MERCEDES-BENZ,ML 63 AMG,"\"Ab MFK\"",5,Automat sequentiell
grün mét.,Cabriolet,2494,Zuzwil,232 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,7,2000,Benzin,170,397.0,schwarz,140000,BMW,323,"\"Ab MFK\"",4,Automatik-Getriebe
rot,Cabriolet,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,5,2006,Benzin,457,458.0,schwarz,41000,ASTON MARTIN,DB9,"\"Ab MFK\"",4,Automat sequentiell
schwarz,Coupé,3596,Zuzwil,274 g/km,Occasion,G,11.3 l/100km,2,Hinterradantrieb,3,2004,Benzin,345,554.0,schwarz,61400,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
schwarz mét.,Cabriolet,5998,Zuzwil,388 g/km,Occasion,G,16.7 l/100km,2,Allrad,1,2011,Bioethanol,630,632.0,schwarz,20000,BENTLEY,CONTINENTAL,null,2,Automat sequentiell
schwarz mét.,Coupé,6209,Zuzwil,355 g/km,Occasion,G,14.9 l/100km,2,Hinterradantrieb,8,2008,Benzin,525,680.0,schwarz,35800,MERCEDES-BENZ,CL 63 AMG,"\"Ab MFK\"",4,Automat sequentiell
schwarz mét.,Cabriolet,5981,Zuzwil,null,Occasion,G,15.1 l/100km,2,Hinterradantrieb,9,2004,Benzin,612,748.0,grau,33613,MERCEDES-BENZ,SL 65 AMG,"\"Ab MFK\"",2,Automat
schwarz mét.,Limousine,4398,Zuzwil,317 g/km,Occasion,null,13.3 l/100km,4,Hinterradantrieb,5,1999,Benzin,286,816.0,schwarz,18300,BMW,740,"\"Ab MFK\"",5,Automat
silber mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,12,2002,Benzin,450,1011.0,schwarz,47400,AUDI,RS6,"\"Ab MFK\"",5,Automat sequentiell
silber mét.,Coupé,1588,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,10,1981,Benzin,107,1042.0,beige,79300,TOYOTA,CELICA,"\"Ab MFK\"",5,Schaltgetriebe
blau mét.,Limousine,4244,Zuzwil,443 g/km,Occasion,G,18.9 l/100km,4,Hinterradantrieb,6,2004,Benzin,400,173.0,null,62700,MASERATI,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
braun mét.,Cabriolet,2497,Zuzwil,197 g/km,Occasion,G,8.2 l/100km,2,Hinterradantrieb,9,2008,Benzin,177,212.0,schwarz,22800,BMW,Z4,"\"Ab MFK\"",2,Schaltgetriebe manuell
silber mét.,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,2,2007,Benzin,507,1039.0,weiss,32000,BMW,M6,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
blau mét.,Coupé,1489,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,1,1957,Benzin,68,130.0,schwarz,37000,MG,"","\"Ab MFK\"",2,Schaltgetriebe
grau,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,400,251.0,beige,46050,MASERATI,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
grau mét.,Limousine,4691,Zuzwil,365 g/km,Occasion,G,15.7 l/100km,4,Hinterradantrieb,11,2010,Benzin,431,366.0,schwarz,29000,MASERATI,QUATTROPORTE,"\"Ab MFK\"",5,Automat sequentiell
grau mét.,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,5,2000,Benzin,442,369.0,schwarz,68000,FERRARI,456,"\"Ab MFK\"",4,Automat
rot,Limousine,2967,Zuzwil,240 g/km,Occasion,G,9.1 l/100km,4,Allrad,7,2008,Diesel,240,474.0,schwarz,84600,VW,PHAETON,"\"Ab MFK\"",5,Automat
silber mét.,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,12,2005,Benzin,450,999.0,grau,13700,PORSCHE,CAYENNE,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
blau mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,2,1998,Benzin,354,155.0,schwarz,86900,MERCEDES-BENZ,E 55 AMG,"\"Ab MFK\"",5,Automat
grün,Coupé,1294,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1976,Benzin,86,373.0,null,18200,SIMCA,"","\"Ab MFK\"",0,Schaltgetriebe
silber mét.,Limousine,4941,Zuzwil,336 g/km,Occasion,G,13.9 l/100km,4,Hinterradantrieb,1,1999,Benzin,400,887.0,null,68500,BMW,M5,null,5,Schaltgetriebe manuell
silber mét.,Cabriolet,1755,Zuzwil,null,Occasion,null,null,2,null,7,1974,null,128,890.0,schwarz,120000,FIAT,SPIDER,null,2,Schaltgetriebe
blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,110.0,schwarz,81000,AUDI,RS6,"\"Ab MFK\", \"Tuning\"",5,Automat
rot mét.,Cabriolet,3996,Zuzwil,305 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,2002,Benzin,363,504.0,mehrfarbig,77600,JAGUAR,XK,"\"Ab MFK\"",4,Automat
rot mét.,Kombi,2771,Zuzwil,null,Occasion,null,10.4 l/100km,5,Allrad,4,1998,Benzin,193,505.0,schwarz,196300,AUDI,A4,"\"Ab MFK\"",5,Automatik-Getriebe
schwarz,SUV / Geländewagen,3165,Zuzwil,316 g/km,Occasion,null,13.2 l/100km,5,Allrad,5,2001,Benzin,205,600.0,schwarz,153900,OPEL,FRONTERA,null,5,Automatik-Getriebe
schwarz mét.,Limousine,3459,Zuzwil,null,Occasion,null,13.0 l/100km,4,Hinterradantrieb,5,1971,Benzin,200,604.0,mehrfarbig,145100,MERCEDES-BENZ,300,"\"Ab MFK\"",5,Automatik-Getriebe
silber mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,10,2002,Benzin,476,1030.0,schwarz,52400,MERCEDES-BENZ,E 55 AMG,"\"Ab MFK\"",5,Automat sequentiell
weiss,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,7,2000,Benzin,354,1101.0,grau,34900,BENTLEY,ARNAGE,"\"Ab MFK\"",4,Automat
weiss mét.,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1993,Benzin,394,1146.0,null,26800,MERCEDES-BENZ,S 600,"\"Ab MFK\"",4,Automat
blau mét.,Limousine,3428,Zuzwil,null,Occasion,null,null,4,null,5,1986,Benzin,300,123.0,schwarz,199300,BMW-ALPINA,5 SERIES,"\"Ab MFK\"",0,null
grau,Limousine,3199,Zuzwil,266 g/km,Occasion,G,11.1 l/100km,4,Allrad,3,2000,Benzin,224,252.0,grau,83900,MERCEDES-BENZ,E 320,"\"Ab MFK\"",5,Automat
grau mét.,Cabriolet,3596,Zuzwil,269 g/km,Occasion,G,11.1 l/100km,2,Hinterradantrieb,1,2002,Benzin,320,331.0,schwarz,128000,PORSCHE,911,"\"Ab MFK\"",4,Schaltgetriebe manuell
orange,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,3,2006,Benzin,400,436.0,beige,33600,MASERATI,QUATTROPORTE,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
rot,Kompaktvan / Minivan,5893,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,7,1979,Benzin,0,496.0,mehrfarbig,13800,DODGE,"","\"Ab MFK\"",7,Automat
schwarz,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,6,2009,Benzin,525,594.0,schwarz,34500,MERCEDES-BENZ,E 63 AMG,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
