ID,MakeText,ModelText,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
95.0,AUDI,A8,blau mét.,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,1,2003,Benzin,335,grau,26700,"\"Ab MFK\"",5,Automat
1063.0,MERCEDES-BENZ,"",silber mét.,Coupé,6700,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,2000,Benzin,450,schwarz,75300,"\"Ab MFK\"",4,Automatik-Getriebe
301.0,MERCEDES-BENZ,E 500,grau mét.,Limousine,4971,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,6,1994,Benzin,320,schwarz,206000,"\"Ab MFK\"",4,Automat
394.0,BENTLEY,CONTINENTAL,grün mét.,Cabriolet,5998,Zuzwil,388 g/km,Occasion,G,16.7 l/100km,2,Allrad,9,2010,Benzin,630,mehrfarbig,15000,"\"Ab MFK\"",2,Automat sequentiell
408.0,MERCEDES-BENZ,CLK 55 AMG,grün mét.,Cabriolet,5439,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,12,2003,Benzin,367,grau,23700,"\"Ab MFK\"",4,Automat
410.0,MERCEDES-BENZ,CL 55 AMG,grün mét.,Coupé,5439,Zuzwil,310 g/km,Occasion,G,13.0 l/100km,2,Hinterradantrieb,3,2001,Benzin,360,schwarz,50200,"\"Ab MFK\"",4,Automat
493.0,MERCEDES-BENZ,E 420,rot,Limousine,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,4,Hinterradantrieb,5,1996,Benzin,279,grau,132600,"\"Ab MFK\"",5,Automat
621.0,BMW,X5,schwarz mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,6,2001,Benzin,286,schwarz,79900,"\"Ab MFK\"",5,Automat sequentiell
628.0,NISSAN,MURANO,schwarz mét.,SUV / Geländewagen,3498,Zuzwil,295 g/km,Occasion,G,12.3 l/100km,5,Allrad,10,2005,Benzin,235,beige,54500,"\"Ab MFK\"",5,"Automat stufenlos, sequentiell"
701.0,MERCEDES-BENZ,SL 65 AMG,schwarz mét.,Cabriolet,5981,Zuzwil,362 g/km,Occasion,G,15.1 l/100km,2,Hinterradantrieb,3,2005,Benzin,612,grau,15300,"\"Ab MFK\"",2,Automat
742.0,MASERATI,GRANTURISMO,schwarz mét.,Coupé,4691,Zuzwil,385 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,7,2009,Benzin,440,schwarz,45000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
236.0,RUF,"",gold mét.,Coupé,3400,Zuzwil,null,Occasion,null,null,2,null,1,1990,Benzin,469,blau,46000,"\"Ab MFK\"",2,null
296.0,BENTLEY,CONTINENTAL,grau mét.,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,2,2007,Benzin,560,mehrfarbig,58000,"\"Ab MFK\"",4,Automat
42.0,BMW,X5,beige mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,11,2000,Benzin,286,schwarz,40500,"\"Ab MFK\"",5,Automat sequentiell
440.0,LAMBORGHINI,DIABLO,orange mét.,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Allrad,0,1996,Benzin,0,null,7000,null,1,Schaltgetriebe
1038.0,MERCEDES-BENZ,SL 500,silber mét.,Cabriolet,4973,Zuzwil,340 g/km,Occasion,null,14.3 l/100km,2,Hinterradantrieb,6,1996,Benzin,320,beige,74400,"\"Ab MFK\"",0,Automat
1073.0,RENAULT,R5,violett mét.,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,3,1982,Benzin,108,beige,77900,"\"Ab MFK\"",4,Schaltgetriebe manuell
284.0,LAMBORGHINI,HURACAN,grau mét.,Coupé,5204,Zuzwil,290 g/km,Neu,G,12.5 l/100km,2,Allrad,7,2015,Benzin,610,schwarz,300,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
728.0,BENTLEY,ARNAGE,schwarz mét.,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,7,2001,Benzin,405,null,21700,"\"Ab MFK\"",5,Automat
930.0,BMW,M5,silber mét.,Limousine,4999,Zuzwil,357 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2006,Benzin,503,schwarz,31500,"\"Ab MFK\", \"Tuning\"",5,Automatisiertes Schaltgetriebe
1006.0,MERCEDES-BENZ,SL 320,silber mét.,Cabriolet,3199,Zuzwil,297 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,7,1996,Benzin,231,schwarz,156800,"\"Ab MFK\"",2,Automat
1062.0,MITSUBISHI,LANCER,silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Allrad,1,1999,Benzin,280,schwarz,120800,"\"Ab MFK\"",5,Schaltgetriebe manuell
129.0,LAMBORGHINI,MURCIÉLAGO,blau mét.,Coupé,6496,Zuzwil,495 g/km,Occasion,G,21.3 l/100km,2,Allrad,7,2007,Benzin,641,mehrfarbig,38000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
37.0,LAMBORGHINI,MURCIÉLAGO,anthrazit mét.,Cabriolet,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,1,2006,Benzin,580,rot,16200,"\"Ab MFK\"",2,Automatik-Getriebe
541.0,RENAULT,Alpine A110,schwarz,Coupé,1605,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1972,Benzin,124,schwarz,68000,"\"Ab MFK\"",2,Schaltgetriebe
565.0,LAMBORGHINI,AVENTADOR,schwarz,Cabriolet,6498,Zuzwil,370 g/km,Neu,G,16.0 l/100km,2,Allrad,3,2015,Benzin,700,schwarz,90,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
612.0,MERCEDES-BENZ,CL 500,schwarz mét.,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,1,2001,Benzin,299,null,27800,"\"Ab MFK\"",4,Automat
865.0,NSU,"",silber mét.,Limousine,1177,Zuzwil,null,Occasion,null,null,2,null,4,1972,Benzin,65,schwarz,82804,"\"Ab MFK\"",5,Schaltgetriebe
925.0,MERCEDES-BENZ,CL 600,silber mét.,Coupé,5786,Zuzwil,321 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,2,2002,Benzin,367,grau,137000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
1020.0,BMW,Z4,silber mét.,Coupé,3246,Zuzwil,292 g/km,Vorführmodell,G,12.1 l/100km,2,Hinterradantrieb,8,2011,Benzin,343,schwarz,10900,"\"Ab MFK\", \"Tuning\"",2,Schaltgetriebe manuell
559.0,PORSCHE,911,schwarz,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Allrad,5,1999,Benzin,300,blau,77800,"\"Ab MFK\"",4,Automatik-Getriebe
7.0,MERCEDES-BENZ,CLS 500,anthrazit mét.,Limousine,4966,Zuzwil,290 g/km,Occasion,G,12.1 l/100km,4,Hinterradantrieb,11,2004,Benzin,306,schwarz,120900,"\"Ab MFK\"",4,Automat sequentiell
964.0,PORSCHE,CAYENNE,silber mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Occasion,G,14.9 l/100km,5,Allrad,4,2008,Benzin,500,schwarz,21000,"\"Ab MFK\"",5,Automat
1091.0,MERCEDES-BENZ,CL 600,weiss,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,11,2000,Benzin,367,grau,94000,"\"Ab MFK\"",4,Automat
1124.0,FERRARI,575M,weiss,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,4,2003,Benzin,517,schwarz,39000,"\"Ab MFK\"",2,Automatik-Getriebe
409.0,MERCEDES-BENZ,E 430,grün mét.,Limousine,4266,Zuzwil,320 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,2,1998,Benzin,279,beige,75000,"\"Ab MFK\"",5,Automat
214.0,BENTLEY,CONTINENTAL,gelb,Limousine,5998,Zuzwil,423 g/km,Occasion,G,17.7 l/100km,4,Allrad,3,2006,Benzin,560,beige,35000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat
322.0,MERCEDES-BENZ,CLK 430,grau mét.,Coupé,4266,Zuzwil,278 g/km,Vorführmodell,G,11.6 l/100km,2,Hinterradantrieb,1,2001,Benzin,279,grau,100,"\"Ab MFK\"",4,Automat
58.0,MERCEDES-BENZ,SL 600,blau,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,600,schwarz,77700,"\"Ab MFK\"",2,Automat
611.0,LOTUS,EUROPA,schwarz mét.,Coupé,1470,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1969,Benzin,0,schwarz,62200,"\"Ab MFK\"",2,Schaltgetriebe
842.0,MERCEDES-BENZ,C 280,silber,Kombi,2799,Zuzwil,245 g/km,Occasion,G,10.2 l/100km,5,Hinterradantrieb,6,1997,Benzin,197,schwarz,62500,"\"Ab MFK\"",5,Automat
860.0,BMW,545,silber,Limousine,4398,Zuzwil,264 g/km,Occasion,null,10.9 l/100km,4,Hinterradantrieb,9,2003,Benzin,333,beige,33600,"\"Ab MFK\"",5,Automatik-Getriebe
183.0,BMW-ALPINA,7 SERIES,blau mét.,Coupé,2986,Zuzwil,null,Occasion,null,null,2,null,4,1984,Benzin,300,schwarz,150200,null,4,Schaltgetriebe
379.0,AUDI,A8,grün,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,10,1997,Benzin,300,schwarz,63400,"\"Ab MFK\"",5,Automat
50.0,AUDI,RS6,blau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,5,2003,Benzin,450,schwarz,43400,"\"Ab MFK\"",5,Automat sequentiell
545.0,DAIMLER,V8,schwarz,Limousine,3996,Zuzwil,285 g/km,Occasion,G,11.9 l/100km,4,Hinterradantrieb,5,1998,Benzin,284,beige,100,"\"Ab MFK\"",5,Automat
800.0,BMW,525,schwarz mét.,Limousine,2494,Zuzwil,225 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,2002,Benzin,193,beige,125900,"\"Ab MFK\"",5,Automatik-Getriebe
498.0,BMW,M3,rot,Coupé,3246,Zuzwil,323 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2001,Benzin,343,schwarz,127800,"\"Ab MFK\"",5,Schaltgetriebe manuell
87.0,CITROEN,C5,blau mét.,Limousine,2946,Zuzwil,226 g/km,Occasion,G,9.6 l/100km,5,Vorderradantrieb,6,2001,Benzin,208,schwarz,83800,"\"Ab MFK\"",5,Schaltgetriebe manuell
1104.0,JAGUAR,XJ,weiss,Limousine,3980,Zuzwil,null,Occasion,null,13.3 l/100km,4,Hinterradantrieb,1,1996,Benzin,320,beige,99900,"\"Ab MFK\"",5,Automat
337.0,BMW,740,grau mét.,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,11,1995,Benzin,286,beige,89200,"\"Ab MFK\"",5,Automat
576.0,MERCEDES-BENZ,SLK 55 AMG,schwarz,Cabriolet,5439,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,2,Hinterradantrieb,4,2005,Benzin,360,schwarz,42500,"\"Ab MFK\"",2,Automat sequentiell
1049.0,BMW,X5,silber mét.,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,3,2002,Benzin,286,beige,60100,"\"Ab MFK\"",5,Automat sequentiell
1116.0,MERCEDES-BENZ,CLS 63 AMG,weiss,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,9,2007,Benzin,515,grau,15800,"\"Ab MFK\"",4,Automat sequentiell
380.0,McLAREN,12C,grün,Cabriolet,3798,Zuzwil,275 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2013,Benzin,626,schwarz,16000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
404.0,FERRARI,575M,grün mét.,Coupé,5748,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,2003,Benzin,517,schwarz,14500,"\"Ab MFK\"",2,Automatik-Getriebe
663.0,VW,PHAETON,schwarz mét.,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,11,2002,Benzin,420,grau,175000,"\"Ab MFK\"",5,Automat sequentiell
711.0,AUDI,RS4,schwarz mét.,Cabriolet,4163,Zuzwil,334 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2006,Benzin,420,schwarz,34650,"\"Ab MFK\"",4,Schaltgetriebe manuell
908.0,MERCEDES-BENZ,S 320,silber mét.,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,3,2002,Benzin,224,schwarz,69100,"\"Ab MFK\"",5,Automat
1023.0,RENAULT,ALPINE,silber mét.,Coupé,1605,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,8,1976,Benzin,140,schwarz,42940,"\"Ab MFK\"",4,Schaltgetriebe
262.0,MERCEDES-BENZ,E 55 AMG,grau,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,3,1998,Benzin,354,schwarz,47400,"\"Ab MFK\"",5,Automat
341.0,AUDI,A8,grau mét.,Limousine,4172,Zuzwil,null,Occasion,null,13.2 l/100km,4,Allrad,1,1997,Benzin,300,schwarz,66300,"\"Ab MFK\"",5,Automat sequentiell
583.0,FORD,CAPRI,schwarz,Coupé,2632,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1973,Benzin,150,schwarz,36100,null,4,Schaltgetriebe
762.0,MERCEDES-BENZ,E 240,schwarz mét.,Limousine,2597,Zuzwil,250 g/km,Occasion,G,10.4 l/100km,4,Hinterradantrieb,4,2003,Benzin,177,schwarz,89200,"\"Ab MFK\"",5,Automat
79.0,MERCEDES-BENZ,SL 600,blau,Cabriolet,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1993,Benzin,394,schwarz,37000,"\"Ab MFK\"",0,Automat
979.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,339 g/km,Occasion,G,13.9 l/100km,2,Allrad,6,2001,Benzin,420,blau,26300,"\"Ab MFK\", \"Tuning\"",4,Automat
989.0,MERCEDES-BENZ,CL 500,silber mét.,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,1,2000,Benzin,306,grau,39600,"\"Ab MFK\"",4,Automat
1.0,MERCEDES-BENZ,E 320,anthrazit,Limousine,3199,Zuzwil,275 g/km,Occasion,null,11.5 l/100km,4,Allrad,1,1999,Benzin,224,grau,31900,"\"Ab MFK\"",5,Automat
1037.0,TRIUMPH,Dolomite,silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1977,Benzin,128,schwarz,12800,"\"Ab MFK\"",5,Schaltgetriebe manuell
210.0,FERRARI,F430,bordeaux mét.,Coupé,4308,Zuzwil,420 g/km,Occasion,G,18.3 l/100km,2,Hinterradantrieb,6,2005,Benzin,486,schwarz,29300,"\"Ab MFK\"",2,Automatik-Getriebe
253.0,JAGUAR,XK,grau,Cabriolet,3996,Zuzwil,310 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,7,1998,Benzin,284,beige,99800,"\"Ab MFK\"",4,Automat
265.0,MERCEDES-BENZ,SL 600,grau,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,anthrazit,20000,"\"Ab MFK\"",2,Automat
485.0,MARCOS,"",rot,Coupé,1598,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1968,Benzin,110,schwarz,85000,"\"Ab MFK\"",2,Schaltgetriebe manuell
170.0,MERCEDES-BENZ,S 500,blau mét.,Limousine,5461,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,4,Hinterradantrieb,6,2006,Benzin,388,schwarz,48000,"\"Ab MFK\"",5,Automat sequentiell
345.0,FORD,CORTINA,grau mét.,Limousine,1558,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,4,1966,null,110,schwarz,69377,null,5,Schaltgetriebe
376.0,AUDI,R8,grün,Coupé,4163,Zuzwil,325 g/km,Occasion,G,13.6 l/100km,2,Allrad,9,2007,Benzin,540,beige,61300,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Automatisiertes Schaltgetriebe
617.0,OPEL,MANTA,schwarz mét.,Coupé,2400,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1982,Benzin,0,schwarz,60990,"\"Ab MFK\"",4,Schaltgetriebe
833.0,MERCEDES-BENZ,R 500,schwarz mét.,Kombi,4966,Zuzwil,331 g/km,Neu,G,13.9 l/100km,5,Allrad,1,2006,Benzin,306,schwarz,500,"\"Ab MFK\"",6,Automat sequentiell
1050.0,FORD,ESCORT,silber mét.,Coupé,1993,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,3,1978,Benzin,110,schwarz,96600,null,5,Schaltgetriebe
11.0,RUF,"",anthrazit mét.,Coupé,3800,Zuzwil,null,Occasion,null,null,2,null,6,2007,Benzin,650,schwarz,36000,"\"Ab MFK\"",0,null
163.0,MERCEDES-BENZ,ML 63 AMG,blau mét.,SUV / Geländewagen,5461,Zuzwil,276 g/km,Occasion,G,11.8 l/100km,5,Allrad,1,2013,Benzin,525,schwarz,25100,"\"Ab MFK\"",5,Automat sequentiell
468.0,MITSUBISHI,STARION,rot,Coupé,1997,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1983,Benzin,170,grau,114800,"\"Ab MFK\"",4,Schaltgetriebe manuell
484.0,MERCEDES-BENZ,E 63 AMG,rot,Limousine,6209,Zuzwil,295 g/km,Occasion,G,12.6 l/100km,4,Hinterradantrieb,1,2010,Benzin,525,schwarz,29000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
502.0,TOYOTA,"",rot mét.,Limousine,993,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1977,Benzin,47,mehrfarbig,78000,"\"Ab MFK\"",5,Schaltgetriebe manuell
799.0,MERCEDES-BENZ,S 500,schwarz mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,5,2000,Benzin,306,schwarz,74500,"\"Ab MFK\"",5,Automat
971.0,AUDI,RS6,silber mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,schwarz,144100,"\"Ab MFK\"",5,Automat sequentiell
65.0,MERCEDES-BENZ,CL 600,blau,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,12,2003,Benzin,500,schwarz,29500,"\"Ab MFK\"",4,Automat
714.0,RENAULT,ALPINE,schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1978,Benzin,150,grau,222300,"\"Ab MFK\"",4,Schaltgetriebe manuell
775.0,PORSCHE,911,schwarz mét.,Coupé,3387,Zuzwil,285 g/km,Occasion,G,11.8 l/100km,2,Hinterradantrieb,9,2000,Benzin,300,schwarz,77600,"\"Ab MFK\"",4,Schaltgetriebe manuell
835.0,PORSCHE,911,silber,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,4,1999,Benzin,300,null,35100,"\"Ab MFK\"",4,Schaltgetriebe manuell
972.0,NISSAN,SUNNY,silber mét.,Limousine,1997,Zuzwil,null,Occasion,null,null,3,Allrad,2,1992,Benzin,220,null,98000,"\"Ab MFK\"",5,Schaltgetriebe manuell
578.0,BENTLEY,ARNAGE,schwarz,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,2,2000,Benzin,405,braun,111600,"\"Ab MFK\"",5,Automat
751.0,BENTLEY,ARNAGE,schwarz mét.,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,6,2002,Benzin,457,mehrfarbig,36000,"\"Ab MFK\"",5,Automat
934.0,TOYOTA,CARINA,silber mét.,Limousine,1589,Zuzwil,null,Oldtimer,null,null,4,Hinterradantrieb,11,1972,Benzin,0,mehrfarbig,57700,"\"Ab MFK\"",5,Schaltgetriebe
533.0,MERCEDES-BENZ,E 500,schwarz,Kombi,4966,Zuzwil,284 g/km,Occasion,G,11.9 l/100km,5,Hinterradantrieb,4,2004,Benzin,306,null,123300,"\"Ab MFK\"",5,Automat sequentiell
765.0,PORSCHE,911,schwarz mét.,Cabriolet,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,9,2007,Benzin,480,schwarz,46500,"\"Ab MFK\"",2,Schaltgetriebe manuell
936.0,PORSCHE,CAYENNE,silber mét.,SUV / Geländewagen,4806,Zuzwil,358 g/km,Neu,null,14.9 l/100km,5,Allrad,9,2009,Benzin,385,schwarz,1,"\"Ab MFK\"",5,Automatik-Getriebe
141.0,MERCEDES-BENZ,C 230,blau mét.,Limousine,2295,Zuzwil,223 g/km,Occasion,null,9.4 l/100km,4,Hinterradantrieb,2,1997,Benzin,150,beige,123400,"\"Ab MFK\"",5,Automatik-Getriebe
228.0,TOYOTA,CAMRY,gelb,Limousine,1994,Safenwil,null,Oldtimer,null,null,4,Vorderradantrieb,5,1985,Benzin,105,blau,58100,"\"Ab MFK\"",0,Automatik-Getriebe
335.0,MERCEDES-BENZ,S-CLASS,grau mét.,Limousine,5439,Zuzwil,317 g/km,Occasion,G,13.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,500,schwarz,73900,"\"Ab MFK\", \"Tuning\"",5,Automat
648.0,BMW,M6,schwarz mét.,Cabriolet,4999,Zuzwil,366 g/km,Occasion,G,15.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,507,schwarz,48000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
755.0,FIAT,131,schwarz mét.,Limousine,1995,Zuzwil,null,Occasion,null,null,3,null,5,1980,Benzin,115,schwarz,80000,null,2,Schaltgetriebe
764.0,PORSCHE,911,schwarz mét.,Cabriolet,3596,Zuzwil,294 g/km,Occasion,G,12.1 l/100km,2,Allrad,3,2004,Benzin,320,schwarz,75600,"\"Ab MFK\"",4,Automat
1004.0,LAMBORGHINI,GALLARDO,silber mét.,Coupé,4961,Zuzwil,400 g/km,Occasion,G,17.0 l/100km,2,Allrad,1,2006,Benzin,520,schwarz,20000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
177.0,MERCEDES-BENZ,CL 500,blau mét.,Coupé,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,2,Hinterradantrieb,9,2000,Benzin,306,grau,75100,"\"Ab MFK\"",4,Automat
329.0,FERRARI,F360,grau mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,4,2000,Benzin,400,rot,41500,"\"Ab MFK\"",2,Automatik-Getriebe
364.0,LOTUS,Super Seven,grau mét.,Cabriolet,1781,Zuzwil,null,Occasion,null,null,0,null,9,2002,Benzin,225,schwarz,26800,"\"Ab MFK\"",0,null
527.0,MERCEDES-BENZ,SL 600,schwarz,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,6,2003,Benzin,500,schwarz,45300,"\"Ab MFK\"",2,Automat
53.0,MERCEDES-BENZ,"",blau,Cabriolet,2496,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1967,Benzin,150,beige,47700,"\"Ab MFK\"",2,Schaltgetriebe
652.0,PORSCHE,911,schwarz mét.,Cabriolet,3163,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1984,Benzin,231,mehrfarbig,137700,"\"Ab MFK\"",4,Schaltgetriebe manuell
656.0,MERCEDES-BENZ,450,schwarz mét.,Limousine,4520,Zuzwil,null,Oldtimer,null,null,0,null,8,1973,null,0,beige,110200,"\"Ab MFK\"",0,null
743.0,LAMBORGHINI,MURCIÉLAGO,schwarz mét.,Coupé,6496,Zuzwil,480 g/km,Occasion,G,20.6 l/100km,2,Allrad,7,2009,Benzin,670,anthrazit,9500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
767.0,MERCEDES-BENZ,SLK 32 AMG,schwarz mét.,Cabriolet,3199,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,2,Hinterradantrieb,8,2003,Benzin,354,schwarz,123400,"\"Ab MFK\"",2,Automat
892.0,BMW-ALPINA,5 SERIES,silber mét.,Limousine,3430,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1985,Benzin,300,anthrazit,157000,null,5,Schaltgetriebe
192.0,MERCEDES-BENZ,CLK 55 AMG,blau mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,null,11.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,347,schwarz,52500,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat
330.0,MERCEDES-BENZ,SL 55 AMG,grau mét.,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,schwarz,45500,"\"Ab MFK\"",2,Automat
41.0,MERCEDES-BENZ,CLS 63 AMG,beige mét.,Limousine,6209,Zuzwil,345 g/km,Occasion,G,14.5 l/100km,4,Hinterradantrieb,12,2008,Benzin,515,braun,19100,"\"Ab MFK\"",4,Automat sequentiell
86.0,DAIHATSU,CHARADE,blau mét.,Kleinwagen,993,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,9,1985,Benzin,68,mehrfarbig,61800,"\"Ab MFK\"",4,Schaltgetriebe manuell
962.0,LAND ROVER,RANGE ROVER SPORT,silber mét.,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,5,2006,Benzin,390,beige,126300,"\"Ab MFK\"",5,Automat
1033.0,PORSCHE,911,silber mét.,Coupé,3600,Zuzwil,320 g/km,Occasion,null,12.9 l/100km,2,Hinterradantrieb,1,2000,Benzin,360,schwarz,77000,"\"Ab MFK\"",4,Schaltgetriebe manuell
1113.0,MERCEDES-BENZ,CL 600,weiss,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,9,2003,Benzin,500,beige,12200,"\"Ab MFK\", \"Tuning\"",4,Automat
140.0,AUDI,RS6,blau mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,silber,49800,"\"Ab MFK\"",5,Automat sequentiell
420.0,MERCEDES-BENZ,SL 600,grün mét.,Cabriolet,5987,Zuzwil,370 g/km,Occasion,null,15.5 l/100km,2,Hinterradantrieb,5,1996,Benzin,394,grün,12900,"\"Ab MFK\"",0,Automat
584.0,MERCEDES-BENZ,E 50 AMG,schwarz,Limousine,4973,Zuzwil,315 g/km,Occasion,null,13.5 l/100km,4,Hinterradantrieb,3,1997,Benzin,347,schwarz,70700,"\"Ab MFK\"",5,Automat
