ID,ModelText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText,BodyColorText,MakeText,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
98.0,E 230,Kombi,2295,Zuzwil,237 g/km,Occasion,null,10.0 l/100km,5,Hinterradantrieb,5,1997,Benzin,150,beige,126000,"\"Ab MFK\"",5,Automat,Blue,Mercedes-Benz,10.0,l/100km
152.0,530,Kombi,2993,Zuzwil,192 g/km,Occasion,null,7.2 l/100km,5,Hinterradantrieb,11,2004,Diesel,218,schwarz,108500,"\"Ab MFK\"",5,Automatik-Getriebe,Blue,Bmw,7.2,l/100km
217.0,F355,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,3,1998,Benzin,380,schwarz,28100,"\"Ab MFK\"",2,Automatik-Getriebe,Yellow,Ferrari,20.8,l/100km
234.0,CORVETTE,Coupé,6162,Zuzwil,355 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,2,2010,Benzin,647,schwarz,13000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Other,Chevrolet,15.0,l/100km
607.0,SLK 230,Cabriolet,2295,Zuzwil,233 g/km,Occasion,null,9.7 l/100km,2,Hinterradantrieb,5,2002,Benzin,197,schwarz,38700,"\"Ab MFK\"",2,Automatik-Getriebe,Black,Mercedes-Benz,9.7,l/100km
1048.0,MONDIAL,Coupé,3402,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1992,Benzin,286,null,16500,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Ferrari,null,""
1087.0,SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,1,2003,Benzin,500,anthrazit,43000,"\"Ab MFK\"",2,Automat,White,Mercedes-Benz,14.4,l/100km
531.0,X5,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,5,2003,Benzin,286,grau,66800,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw,13.9,l/100km
544.0,CL 600,Coupé,5513,Zuzwil,353 g/km,Occasion,G,14.7 l/100km,2,Hinterradantrieb,11,2003,Benzin,500,schwarz,41100,"\"Ab MFK\"",4,Automat,Black,Mercedes-Benz,14.7,l/100km
78.0,SL 63 AMG,Cabriolet,6209,Zuzwil,328 g/km,Occasion,G,14.1 l/100km,2,Hinterradantrieb,3,2012,Benzin,525,schwarz,19999,"\"Ab MFK\"",2,Automat sequentiell,Blue,Mercedes-Benz,14.1,l/100km
937.0,M3,Cabriolet,3246,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,11,2002,Benzin,343,schwarz,23900,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Bmw,12.1,l/100km
115.0,SL 55 AMG,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,12,2008,Benzin,517,schwarz,41000,"\"Ab MFK\"",2,Automat sequentiell,Blue,Mercedes-Benz,13.5,l/100km
120.0,SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,4,2004,Benzin,500,anthrazit,14500,"\"Ab MFK\"",2,Automat,Blue,Mercedes-Benz,14.4,l/100km
29.0,"",Wohnkabine,2198,Zuzwil,null,Occasion,null,null,0,Vorderradantrieb,4,2014,Diesel,131,mehrfarbig,200,"\"Ab MFK\"",4,Schaltgetriebe,Blue,Giottiline,null,""
601.0,V8 Vantage,Coupé,4282,Zuzwil,358 g/km,Occasion,G,15.0 l/100km,2,Hinterradantrieb,7,2007,Benzin,385,schwarz,28800,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Aston Martin,15.0,l/100km
796.0,R8,Coupé,5204,Zuzwil,327 g/km,Occasion,G,13.7 l/100km,2,Allrad,7,2009,Benzin,525,schwarz,26500,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Black,Audi,13.7,l/100km
918.0,ARNAGE,Limousine,4398,Zuzwil,390 g/km,Occasion,G,19.9 l/100km,4,Hinterradantrieb,6,1999,Benzin,354,beige,85700,"\"Ab MFK\"",5,Automat,Silver,Bentley,19.9,l/100km
297.0,RS6,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,1,2004,Benzin,450,schwarz,93500,"\"Ab MFK\"",5,Automat sequentiell,Gray,Audi,14.6,l/100km
497.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,9,2010,Benzin,580,null,38000,"\"Ab MFK\"",5,Automat,Red,Audi,14.0,l/100km
572.0,760,Limousine,5972,Zuzwil,330 g/km,Occasion,G,13.6 l/100km,4,Hinterradantrieb,1,2003,Benzin,445,beige,94500,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw,13.6,l/100km
696.0,QUATTROPORTE,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,5,2006,Benzin,400,beige,10600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Black,Maserati,15.8,l/100km
735.0,X5,SUV / Geländewagen,4619,Zuzwil,356 g/km,Occasion,G,14.9 l/100km,5,Allrad,6,2003,Benzin,347,schwarz,21800,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw,14.9,l/100km
1094.0,12C,Coupé,3798,Zuzwil,279 g/km,Occasion,G,12.3 l/100km,2,Hinterradantrieb,3,2012,Benzin,626,schwarz,23000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,White,Mclaren,12.3,l/100km
1112.0,ARNAGE,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,10,2000,Benzin,405,beige,85700,"\"Ab MFK\"",5,Automatik-Getriebe,White,Bentley,null,""
1114.0,ALPINE,Coupé,2457,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1988,Benzin,185,grau,98600,"\"Ab MFK\"",4,Schaltgetriebe manuell,White,Renault,null,""
287.0,RS6,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,4,2003,Benzin,450,schwarz,32900,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell,Gray,Audi,14.6,l/100km
435.0,9-3,Cabriolet,1985,Zuzwil,210 g/km,Occasion,G,8.8 l/100km,2,Vorderradantrieb,5,2003,Benzin,185,schwarz,138000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Other,Saab,8.8,l/100km
653.0,DIABLO,Cabriolet,5707,Porrentruy,575 g/km,Occasion,null,24.9 l/100km,2,Allrad,5,1998,Benzin,530,rot,13960,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Lamborghini,24.9,l/100km
802.0,CLK 63 AMG,Coupé,6209,Zuzwil,369 g/km,Occasion,G,15.3 l/100km,2,Hinterradantrieb,6,2008,Benzin,507,schwarz,45000,"\"Ab MFK\"",2,Automat sequentiell,Black,Mercedes-Benz,15.3,l/100km
640.0,CONTINENTAL,Cabriolet,5998,Zuzwil,410 g/km,Occasion,G,17.1 l/100km,2,Allrad,7,2007,Benzin,560,mehrfarbig,50900,"\"Ab MFK\"",4,Automat,Black,Bentley,17.1,l/100km
8.0,DB9,Cabriolet,5935,Zuzwil,394 g/km,Occasion,G,16.5 l/100km,2,Hinterradantrieb,11,2005,Benzin,457,schwarz,31800,"\"Ab MFK\"",4,Automat sequentiell,Blue,Aston Martin,16.5,l/100km
970.0,CARRERA GT,Cabriolet,5733,Zuzwil,429 g/km,Occasion,G,17.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,612,null,12000,null,2,Schaltgetriebe manuell,Silver,Porsche,17.8,l/100km
161.0,458,Coupé,4497,Zuzwil,275 g/km,Neu,G,11.8 l/100km,2,Hinterradantrieb,1,2015,Benzin,619,schwarz,200,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Blue,Ferrari,11.8,l/100km
187.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,700,schwarz,46000,"\"Ab MFK\"",5,Automat sequentiell,Blue,Audi,14.0,l/100km
244.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,null,41900,"\"Ab MFK\"",5,Automat sequentiell,Gray,Audi,14.0,l/100km
351.0,911,Coupé,3387,Zuzwil,295 g/km,Occasion,null,12.0 l/100km,2,Allrad,11,1999,Benzin,300,schwarz,47700,"\"Ab MFK\"",4,Schaltgetriebe manuell,Gray,Porsche,12.0,l/100km
383.0,Z4,Cabriolet,2494,Zuzwil,216 g/km,Occasion,G,8.9 l/100km,2,Hinterradantrieb,3,2003,Benzin,192,schwarz,103600,"\"Ab MFK\"",2,Schaltgetriebe manuell,Other,Bmw,8.9,l/100km
482.0,ARNAGE,Limousine,6761,Zuzwil,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,5,2002,Benzin,457,braun,62000,"\"Ab MFK\"",5,Automat,Red,Bentley,20.6,l/100km
514.0,SUNNY,Limousine,1997,Zuzwil,null,Occasion,null,null,3,Allrad,1,1992,null,250,schwarz,98000,"\"Ab MFK\"",0,Schaltgetriebe,Black,Nissan,null,""
518.0,IBIZA,Kleinwagen,1896,Zuzwil,138 g/km,Occasion,D,5.1 l/100km,3,Vorderradantrieb,8,2005,Diesel,130,anthrazit,132200,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black,Seat,5.1,l/100km
238.0,XJ,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1996,Benzin,241,beige,94800,"\"Ab MFK\"",5,Automat,Other,Daimler,null,""
360.0,MATRA,Coupé,2155,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,4,1982,Benzin,118,grau,182200,"\"Ab MFK\"",3,Schaltgetriebe manuell,Gray,Talbot,null,""
515.0,GTV,Coupé,1961,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1972,Benzin,130,schwarz,18400,null,4,Schaltgetriebe,Black,Alfa Romeo,null,""
564.0,E,Cabriolet,5343,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1974,Benzin,269,schwarz,49200,"\"Ab MFK\"",2,Automat,Black,Jaguar,null,""
841.0,E 55 AMG,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,2,2004,Benzin,476,schwarz,147400,"\"Ab MFK\"",5,Automat,Silver,Mercedes-Benz,12.9,l/100km
1077.0,COUPÉ GT,Coupé,4244,Zuzwil,400 g/km,Occasion,null,17.5 l/100km,2,Hinterradantrieb,7,2002,Benzin,390,beige,95300,"\"Ab MFK\"",4,Automatik-Getriebe,White,Maserati,17.5,l/100km
28.0,911,Cabriolet,3387,Zuzwil,304 g/km,Occasion,null,12.0 l/100km,2,Hinterradantrieb,7,1998,Benzin,300,schwarz,89500,"\"Ab MFK\"",4,Automat,Blue,Porsche,12.0,l/100km
455.0,CAYENNE,SUV / Geländewagen,4806,Zuzwil,329 g/km,Occasion,G,13.7 l/100km,5,Allrad,9,2007,Benzin,385,schwarz,78400,"\"Ab MFK\"",5,Automat,Red,Porsche,13.7,l/100km
807.0,RS5,Coupé,4163,Zuzwil,252 g/km,Occasion,G,10.8 l/100km,2,Allrad,1,2011,Benzin,450,schwarz,31750,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Black,Audi,10.8,l/100km
869.0,ALPINE,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1982,Benzin,150,null,31000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Renault,null,""
1007.0,CAYENNE,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,4,2004,Benzin,450,schwarz,91600,"\"Ab MFK\"",5,Automat,Silver,Porsche,15.7,l/100km
54.0,RANGE ROVER SPORT,SUV / Geländewagen,4197,Zuzwil,374 g/km,Occasion,G,15.9 l/100km,5,Allrad,6,2006,Benzin,390,schwarz,49900,null,5,Automat,Blue,Land Rover,15.9,l/100km
882.0,S 65 AMG,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,6,2008,Benzin,612,schwarz,56200,"\"Ab MFK\"",5,Automat sequentiell,Silver,Mercedes-Benz,14.8,l/100km
963.0,CAYENNE,SUV / Geländewagen,4511,Zuzwil,378 g/km,Neu,G,15.7 l/100km,5,Allrad,5,2007,Benzin,521,schwarz,400,"\"Ab MFK\"",5,Automat sequentiell,Silver,Porsche,15.7,l/100km
1067.0,Alpine A110,Coupé,1288,Zuzwil,null,Occasion,null,null,2,null,0,1973,Benzin,0,schwarz,75700,"\"Ab MFK\"",2,Schaltgetriebe,Silver,Renault,null,""
1149.0,S 65 AMG,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,3,2007,Benzin,612,schwarz,102000,"\"Ab MFK\"",5,Automat sequentiell,White,Mercedes-Benz,14.8,l/100km
441.0,TURBO,Limousine,6749,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,5,1990,Benzin,320,null,60100,"\"Ab MFK\"",5,Automat,Red,Bentley,null,""
452.0,RANGE ROVER,SUV / Geländewagen,4398,Zuzwil,389 g/km,Occasion,G,16.2 l/100km,5,Allrad,12,2003,Benzin,286,beige,90400,"\"Ab MFK\"",5,Automat sequentiell,Red,Land Rover,16.2,l/100km
707.0,E 63 AMG,Limousine,6209,Zuzwil,341 g/km,Occasion,G,14.3 l/100km,4,Hinterradantrieb,7,2007,Benzin,515,schwarz,39900,"\"Ab MFK\"",5,Automat sequentiell,Black,Mercedes-Benz,14.3,l/100km
2.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,null,25400,"\"Ab MFK\"",5,Automat sequentiell,Blue,Audi,14.0,l/100km
368.0,S 320,Limousine,3222,Zuzwil,204 g/km,Occasion,G,7.7 l/100km,4,Hinterradantrieb,2,2004,Diesel,204,schwarz,9900,"\"Ab MFK\"",5,Automat,Gray,Mercedes-Benz,7.7,l/100km
454.0,F355,Cabriolet,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,10,1998,Benzin,380,null,67000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Red,Ferrari,20.8,l/100km
540.0,F40 / F50,Coupé,2935,Sursee,null,Occasion,null,null,2,Hinterradantrieb,2,1989,null,478,null,7000,null,2,Schaltgetriebe,Black,Ferrari,null,""
80.0,DELTA,Limousine,1994,Zuzwil,null,Occasion,null,null,5,Allrad,2,1995,Benzin,212,beige,68000,"\"Ab MFK\"",5,Schaltgetriebe,Blue,Lancia,null,""
94.0,COUPÉ GT,Coupé,4244,Zuzwil,400 g/km,Occasion,G,17.5 l/100km,2,Hinterradantrieb,6,2002,Benzin,390,schwarz,53000,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe,Blue,Maserati,17.5,l/100km
966.0,328,Limousine,2793,Zuzwil,216 g/km,Occasion,null,9.1 l/100km,4,Hinterradantrieb,8,1999,Benzin,193,grau,86300,"\"Ab MFK\"",5,Automatik-Getriebe,Silver,Bmw,9.1,l/100km
1130.0,320,Limousine,1995,Zuzwil,143 g/km,Occasion,D,5.4 l/100km,4,Allrad,2,2009,Diesel,177,schwarz,110600,"\"Ab MFK\"",5,Schaltgetriebe manuell,White,Bmw,5.4,l/100km
125.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,mehrfarbig,114200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automat,Blue,Audi,14.0,l/100km
685.0,R12,Limousine,1565,Zuzwil,null,Occasion,null,null,4,null,4,1972,Benzin,0,schwarz,14873,"\"Ab MFK\"",0,null,Black,Renault,null,""
734.0,RS4,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,11,2000,Benzin,380,null,51800,"\"Ab MFK\"",5,Schaltgetriebe manuell,Black,Audi,12.0,l/100km
827.0,SL 600,Cabriolet,5513,Zuzwil,346 g/km,Occasion,G,14.4 l/100km,2,Hinterradantrieb,3,2004,Benzin,500,anthrazit,96400,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.4,l/100km
298.0,F550,Coupé,5474,Zuzwil,530 g/km,Occasion,null,22.9 l/100km,2,Hinterradantrieb,5,1997,Benzin,485,schwarz,62000,"\"Ab MFK\"",2,Schaltgetriebe manuell,Gray,Ferrari,22.9,l/100km
456.0,S 63 AMG,Limousine,5461,Zuzwil,237 g/km,Occasion,G,10.1 l/100km,4,Hinterradantrieb,10,2013,Benzin,585,schwarz,4900,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe,Red,Mercedes-Benz,10.1,l/100km
543.0,M3,Limousine,2301,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,10,1987,Benzin,195,schwarz,88000,null,4,Schaltgetriebe manuell,Black,Bmw,null,""
722.0,523,Kombi,2494,Zuzwil,235 g/km,Vorführmodell,null,9.8 l/100km,5,Hinterradantrieb,9,1997,Benzin,170,grau,112300,"\"Ab MFK\"",5,Automatik-Getriebe,Black,Bmw,9.8,l/100km
895.0,QUATTRO,Coupé,2225,Zuzwil,null,Occasion,null,null,2,Allrad,1,1990,Benzin,220,grau,125000,"\"Ab MFK\"",5,Schaltgetriebe manuell,Silver,Audi,null,""
232.0,MR2,Coupé,1997,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,12,1990,Benzin,156,schwarz,135800,"\"Ab MFK\"",2,Schaltgetriebe manuell,Yellow,Toyota,null,""
307.0,612,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,null,45000,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe,Gray,Ferrari,20.7,l/100km
698.0,SL 500,Cabriolet,4966,Zuzwil,300 g/km,Occasion,null,12.5 l/100km,2,Hinterradantrieb,4,2000,Benzin,306,schwarz,51000,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,12.5,l/100km
82.0,CELICA,Coupé,1988,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,11,1976,Benzin,120,mehrfarbig,38700,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue,Toyota,null,""
829.0,GRANTURISMO,Coupé,4244,Zuzwil,330 g/km,Occasion,G,14.3 l/100km,2,Hinterradantrieb,12,2009,Benzin,405,braun,8700,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automat sequentiell,Black,Maserati,14.3,l/100km
916.0,2002,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1974,Benzin,133,mehrfarbig,93500,"\"Ab MFK\"",5,Schaltgetriebe,Silver,Bmw,null,""
1092.0,A8,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,3,1997,Benzin,300,schwarz,94700,null,5,Automat,White,Audi,13.5,l/100km
1129.0,A8,Limousine,4170,Zuzwil,322 g/km,Occasion,null,13.4 l/100km,4,Allrad,3,1996,Benzin,300,blau,143700,"\"Ab MFK\"",5,Automat sequentiell,White,Audi,13.4,l/100km
196.0,S 320,Limousine,3199,Zuzwil,276 g/km,Occasion,G,11.5 l/100km,4,Hinterradantrieb,6,2000,Benzin,224,anthrazit,14100,"\"Ab MFK\"",5,Automat,Other,Mercedes-Benz,11.5,l/100km
300.0,S 500,Limousine,4966,Zuzwil,299 g/km,Occasion,G,12.5 l/100km,4,Hinterradantrieb,9,1999,Benzin,299,schwarz,112800,"\"Ab MFK\"",5,Automat,Gray,Mercedes-Benz,12.5,l/100km
338.0,GALLARDO,Cabriolet,5204,Zuzwil,330 g/km,Occasion,G,13.8 l/100km,2,Allrad,4,2011,Benzin,560,schwarz,4900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Gray,Lamborghini,13.8,l/100km
422.0,RANGE ROVER,SUV / Geländewagen,4554,Zuzwil,398 g/km,Occasion,null,16.4 l/100km,5,Allrad,10,1998,Benzin,218,schwarz,70000,"\"Ab MFK\"",5,Automat,Other,Land Rover,16.4,l/100km
781.0,SL 55 AMG,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,2,2003,Benzin,500,anthrazit,45200,"\"Ab MFK\"",2,Automat,Black,Mercedes-Benz,14.2,l/100km
849.0,SL 65 AMG,Coupé,5980,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,2009,Benzin,670,schwarz,34000,"\"Ab MFK\"",2,Automatik-Getriebe,Silver,Mercedes-Benz,null,""
957.0,SL 500,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,2002,Benzin,306,blau,33000,"\"Ab MFK\"",2,Automat,Silver,Mercedes-Benz,12.7,l/100km
975.0,F355,Coupé,3496,Zuzwil,null,Occasion,null,20.8 l/100km,2,Hinterradantrieb,7,1999,Benzin,380,beige,53600,"\"Ab MFK\"",2,Automatik-Getriebe,Silver,Ferrari,20.8,l/100km
991.0,SL 55 AMG,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,3,2002,Benzin,476,anthrazit,48200,"\"Ab MFK\"",2,Automat,Silver,Mercedes-Benz,14.2,l/100km
106.0,A8,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,11,2003,Benzin,335,schwarz,26300,"\"Ab MFK\"",5,Automat sequentiell,Blue,Audi,12.0,l/100km
205.0,F360,Coupé,3586,Zuzwil,440 g/km,Occasion,null,19.3 l/100km,2,Hinterradantrieb,8,1999,Benzin,400,null,30300,"\"Ab MFK\"",2,Automatik-Getriebe,Other,Ferrari,19.3,l/100km
372.0,M5,Limousine,4941,Zuzwil,336 g/km,Occasion,null,13.9 l/100km,4,Hinterradantrieb,9,1999,Benzin,400,grün,54600,"\"Ab MFK\"",5,Schaltgetriebe manuell,Other,Bmw,13.9,l/100km
384.0,"",Limousine,2000,Zuzwil,null,Occasion,null,null,2,null,4,1984,Benzin,205,schwarz,13000,null,2,null,Other,Lancia,null,""
4.0,CORVETTE,Coupé,6162,Zuzwil,291 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,6,2015,Benzin,660,schwarz,200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",2,Schaltgetriebe manuell,Blue,Chevrolet,12.7,l/100km
491.0,SL 65 AMG,Coupé,5980,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,2012,Benzin,730,schwarz,43000,"\"Ab MFK\"",2,Automatik-Getriebe,Red,Mercedes-Benz,null,""
1018.0,190,Limousine,2497,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,1,1989,Benzin,195,schwarz,198000,"\"Ab MFK\"",5,Automat,Silver,Mercedes-Benz,null,""
111.0,PHAETON,Limousine,5998,Zuzwil,374 g/km,Occasion,G,15.6 l/100km,4,Allrad,1,2003,Benzin,420,anthrazit,37800,"\"Ab MFK\"",5,Automat sequentiell,Blue,Vw,15.6,l/100km
446.0,F360,Cabriolet,3586,Zuzwil,440 g/km,Occasion,G,19.3 l/100km,2,Hinterradantrieb,5,2001,Benzin,400,schwarz,58000,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe,Red,Ferrari,19.3,l/100km
499.0,A6,Kombi,2671,Zuzwil,254 g/km,Occasion,null,10.6 l/100km,5,Vorderradantrieb,9,2000,Benzin,230,schwarz,45000,"\"Ab MFK\", \"Tuning\"",5,Schaltgetriebe manuell,Red,Audi,10.6,l/100km
529.0,MURCIÉLAGO,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,7,2005,Benzin,580,schwarz,49800,"\"Ab MFK\", \"Tuning\"",2,Automatisiertes Schaltgetriebe,Black,Lamborghini,21.5,l/100km
587.0,ESCORT,Limousine,1992,Zuzwil,null,Occasion,null,null,3,Allrad,4,1994,Benzin,220,mehrfarbig,11000,"\"Ab MFK\", \"Tuning\"",5,Schaltgetriebe manuell,Black,Ford,null,""
683.0,ESPRIT,Coupé,3506,Zuzwil,366 g/km,Neu,G,15.7 l/100km,2,Hinterradantrieb,6,2002,Benzin,354,null,150,"\"Ab MFK\"",2,Schaltgetriebe manuell,Black,Lotus,15.7,l/100km
867.0,735,Limousine,3498,Zuzwil,291 g/km,Occasion,null,12.1 l/100km,4,Hinterradantrieb,8,1999,Benzin,238,schwarz,33900,"\"Ab MFK\"",5,Automat sequentiell,Silver,Bmw,12.1,l/100km
398.0,SL 500,Cabriolet,4966,Zuzwil,300 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,4,1999,Benzin,306,schwarz,16300,"\"Ab MFK\"",0,Automat,Other,Mercedes-Benz,12.7,l/100km
399.0,CLS 55 AMG,Limousine,5439,Zuzwil,326 g/km,Occasion,G,13.6 l/100km,4,Hinterradantrieb,2,2006,Benzin,476,mehrfarbig,118300,"\"Ab MFK\"",4,Automat sequentiell,Other,Mercedes-Benz,13.6,l/100km
40.0,E 55 AMG,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,6,1998,Benzin,354,schwarz,49900,"\"Ab MFK\"",5,Automat,Other,Mercedes-Benz,12.6,l/100km
470.0,Mulsanne,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,9,1986,Benzin,300,grün,101500,"\"Ab MFK\"",5,Automatik-Getriebe,Red,Bentley,null,""
727.0,550,Kombi,4799,Zuzwil,254 g/km,Occasion,G,10.7 l/100km,5,Hinterradantrieb,4,2007,Benzin,367,grau,72000,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw,10.7,l/100km
93.0,CAMARO,Cabriolet,5733,Sursee,null,Occasion,null,null,0,null,3,1969,null,300,schwarz,10000,null,4,Schaltgetriebe,Blue,Chevrolet,null,""
1096.0,RS6,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,7,2008,Benzin,580,schwarz,120000,"\"Ab MFK\"",5,Automat sequentiell,White,Audi,14.0,l/100km
1110.0,Silverado,Pick-up,0,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,2,2007,null,0,mehrfarbig,34500,"\"Ab MFK\"",5,Automatik-Getriebe,White,Chevrolet,null,""
357.0,740,Limousine,3980,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,7,1995,Benzin,286,blau,65400,"\"Ab MFK\"",5,Automatik-Getriebe,Gray,Bmw,null,""
36.0,ALPINE,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,5,1981,Benzin,150,braun,153600,"\"Ab MFK\"",4,Schaltgetriebe manuell,Blue,Renault,null,""
567.0,X5,SUV / Geländewagen,4398,Zuzwil,335 g/km,Occasion,G,13.9 l/100km,5,Allrad,12,2000,Benzin,286,grau,3600,"\"Ab MFK\"",5,Automat sequentiell,Black,Bmw,13.9,l/100km
993.0,A6,Limousine,2392,Zuzwil,233 g/km,Occasion,G,9.7 l/100km,4,Vorderradantrieb,7,2002,Benzin,170,beige,67700,"\"Ab MFK\"",5,Automat stufenlos,Silver,Audi,9.7,l/100km
1041.0,ALPINE,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1983,Benzin,150,beige,69000,"\"Ab MFK\"",4,Schaltgetriebe manuell,Silver,Renault,null,""
